,Continent,Country,admin1,name
5290,,,,
5291,North America,United States,Illinois,Maroa
5292,,,,
5293,North America,United States,Ohio,Wolfhurst
5294,,,,
5295,North America,United States,Illinois,Maroa
5296,,,,
5297,North America,United States,Illinois,Maroa
5298,,,,
5299,North America,United States,Illinois,Maroa
5300,,,,
5301,North America,United States,Ohio,Wolfhurst
5302,,,,
5303,North America,United States,Ohio,Wolfhurst
5304,,,,
5305,North America,United States,Illinois,Maroa
5306,,,,
5307,North America,United States,Illinois,Maroa
5308,,,,
5309,North America,United States,Illinois,Maroa
5310,,,,
5311,North America,United States,Illinois,Maroa
5312,,,,
5313,North America,United States,Illinois,Maroa
5314,,,,
5315,North America,United States,Illinois,Maroa
5316,,,,
5317,North America,United States,Illinois,Maroa
5318,,,,
5319,North America,United States,Illinois,Maroa
5320,,,,
5321,North America,United States,Illinois,Maroa
5322,,,,
5323,North America,United States,Illinois,Maroa
5324,,,,
5325,North America,United States,Illinois,Maroa
5326,,,,
5327,North America,United States,Ohio,Wolfhurst
5328,,,,
5329,North America,United States,Illinois,Maroa
5330,,,,
5331,North America,United States,Ohio,Wolfhurst
5332,,,,
5333,North America,United States,Ohio,Wolfhurst
5334,,,,
5335,North America,United States,New Jersey,Cinnaminson
5336,,,,
5337,North America,United States,New Jersey,Cinnaminson
5338,,,,
5339,North America,United States,New Jersey,Cinnaminson
5340,,,,
5341,North America,United States,New Jersey,Cinnaminson
5342,,,,
5343,North America,United States,New Jersey,Cinnaminson
5344,,,,
5345,North America,United States,New Jersey,Cinnaminson
5346,,,,
5347,North America,United States,New Jersey,Cinnaminson
5348,,,,
5349,North America,United States,Ohio,Wolfhurst
5350,,,,
5351,North America,United States,Ohio,Wolfhurst
5352,,,,
5353,North America,United States,Ohio,Wolfhurst
5354,,,,
5355,North America,United States,Ohio,Wolfhurst
5356,,,,
5357,North America,United States,Illinois,Danville
5358,,,,
5359,North America,United States,Illinois,Danville
5360,,,,
5361,North America,United States,Pennsylvania,Mount Oliver
5362,,,,
5363,North America,United States,Pennsylvania,Mount Oliver
5364,,,,
5365,North America,United States,Pennsylvania,Mount Oliver
5366,,,,
5367,North America,United States,Illinois,Nauvoo
5368,,,,
5369,North America,United States,New Jersey,Fanwood
5370,,,,
5371,North America,United States,New Jersey,Fanwood
5372,,,,
5373,North America,United States,New York,New York City
5374,,,,
5375,North America,United States,New York,New York City
5376,,,,
5377,North America,United States,New York,New York City
5378,,,,
5379,North America,United States,New York,New York City
5380,,,,
5381,North America,United States,New York,New York City
5382,,,,
5383,North America,United States,New York,New York City
5384,,,,
5385,North America,United States,New York,New York City
5386,,,,
5387,North America,United States,Pennsylvania,Hometown
5388,,,,
5389,North America,United States,New Jersey,Tenafly
5390,,,,
5391,North America,United States,New Jersey,Tenafly
5392,,,,
5393,North America,United States,New Jersey,Tenafly
5394,,,,
5395,North America,United States,New Jersey,Tenafly
5396,,,,
5397,North America,United States,New Jersey,Tenafly
5398,,,,
5399,North America,United States,New York,Scarsdale
5400,,,,
5401,North America,United States,Iowa,Greenfield
5402,,,,
5403,North America,United States,Ohio,Maple Heights
5404,,,,
5405,North America,United States,Ohio,Cleveland
5406,,,,
5407,North America,United States,Ohio,Cleveland
5408,,,,
5409,North America,United States,Ohio,Cleveland
5410,,,,
5411,North America,United States,Ohio,Cleveland
5412,,,,
5413,North America,United States,Nebraska,Broken Bow
5414,,,,
5415,North America,United States,Iowa,Davenport
5416,,,,
5417,North America,United States,Iowa,Davenport
5418,,,,
5419,North America,United States,Iowa,Davenport
5420,,,,
5421,North America,United States,Iowa,Davenport
5422,,,,
5423,North America,United States,Iowa,Davenport
5424,,,,
5425,North America,United States,Iowa,Davenport
5426,,,,
5427,North America,United States,Iowa,Davenport
5428,,,,
5429,North America,United States,Iowa,Davenport
5430,,,,
5431,North America,United States,Iowa,Davenport
5432,,,,
5433,North America,United States,Iowa,Davenport
5434,,,,
5435,North America,United States,Iowa,Davenport
5436,,,,
5437,North America,United States,Iowa,Davenport
5438,,,,
5439,North America,United States,Iowa,Davenport
5440,,,,
5441,North America,United States,Iowa,Davenport
5442,,,,
5443,North America,United States,New York,Dover Plains
5444,,,,
5445,North America,United States,New York,Dover Plains
5446,,,,
5447,North America,United States,New York,Dover Plains
5448,,,,
5449,North America,United States,New York,Dover Plains
5450,,,,
5451,North America,United States,New York,Dover Plains
5452,,,,
5453,North America,United States,New York,Dover Plains
5454,,,,
5455,North America,United States,Connecticut,Weatogue
5456,,,,
5457,North America,United States,Illinois,Chicago
5458,,,,
5459,North America,United States,Illinois,Chicago
5460,,,,
5461,North America,United States,Iowa,Marshalltown
5462,,,,
5463,North America,United States,Iowa,Marshalltown
5464,,,,
5465,North America,United States,Illinois,Highland Park
5466,,,,
5467,North America,United States,Illinois,Highland Park
5468,,,,
5469,North America,United States,Illinois,Highland Park
5470,,,,
5471,North America,United States,Illinois,Highland Park
5472,,,,
5473,North America,United States,Wyoming,Guernsey
5474,,,,
5475,North America,United States,Wyoming,Guernsey
5476,,,,
5477,North America,United States,Wyoming,Guernsey
5478,,,,
5479,North America,United States,Massachusetts,Southborough
5480,,,,
5481,North America,United States,Massachusetts,Southborough
5482,,,,
5483,North America,United States,Massachusetts,Southborough
5484,,,,
5485,North America,United States,Massachusetts,Southborough
5486,,,,
5487,North America,United States,Massachusetts,Southborough
5488,,,,
5489,North America,United States,Massachusetts,Southborough
5490,,,,
5491,North America,United States,New York,Springville
5492,,,,
5493,North America,United States,New York,Skaneateles
5494,,,,
5495,North America,United States,New York,Skaneateles
5496,,,,
5497,North America,United States,New York,Mohawk
5498,,,,
5499,North America,United States,New York,Mohawk
5500,,,,
5501,North America,United States,New York,Mohawk
5502,,,,
5503,North America,United States,New York,Mohawk
5504,,,,
5505,North America,United States,New York,Mohawk
5506,,,,
5507,North America,United States,New York,Mohawk
5508,,,,
5509,North America,United States,New York,Mohawk
5510,,,,
5511,North America,United States,New York,Mohawk
5512,,,,
5513,North America,United States,New York,Mohawk
5514,,,,
5515,North America,United States,New York,Mohawk
5516,,,,
5517,North America,United States,New York,Mohawk
5518,,,,
5519,North America,United States,New York,Mohawk
5520,,,,
5521,North America,United States,New York,Mohawk
5522,,,,
5523,North America,United States,New York,Mohawk
5524,,,,
5525,North America,United States,New York,Mohawk
5526,,,,
5527,North America,United States,New York,Mohawk
5528,,,,
5529,North America,United States,New York,Mohawk
5530,,,,
5531,North America,United States,New York,Mohawk
5532,,,,
5533,North America,United States,New York,Mohawk
5534,,,,
5535,North America,United States,New York,Mohawk
5536,,,,
5537,North America,United States,New York,Mohawk
5538,,,,
5539,North America,United States,New York,Mohawk
5540,,,,
5541,North America,United States,New York,Mohawk
5542,,,,
5543,North America,United States,New York,Mohawk
5544,,,,
5545,North America,United States,New York,Mohawk
5546,,,,
5547,North America,United States,New York,Mohawk
5548,,,,
5549,North America,United States,New York,Mohawk
5550,,,,
5551,North America,United States,New York,Mohawk
5552,,,,
5553,North America,United States,New York,Mohawk
5554,,,,
5555,North America,United States,New York,Mohawk
5556,,,,
5557,North America,United States,New York,Mohawk
5558,,,,
5559,North America,United States,New York,Mohawk
5560,,,,
5561,North America,United States,New York,Mohawk
5562,,,,
5563,North America,United States,New York,Mohawk
5564,,,,
5565,North America,United States,New York,Mohawk
5566,,,,
5567,North America,United States,New York,Mohawk
5568,,,,
5569,North America,United States,New York,Mohawk
5570,,,,
5571,North America,United States,New York,Mohawk
5572,,,,
5573,North America,United States,New York,Mohawk
5574,,,,
5575,North America,United States,New York,Mohawk
5576,,,,
5577,North America,United States,New York,Mohawk
5578,,,,
5579,North America,United States,New York,Mohawk
5580,,,,
5581,North America,United States,New York,Mohawk
5582,,,,
5583,North America,United States,New York,Mohawk
5584,,,,
5585,North America,United States,New York,Mohawk
5586,,,,
5587,North America,United States,New York,Mohawk
5588,,,,
5589,North America,United States,New York,Mohawk
5590,,,,
5591,North America,United States,New York,Mohawk
5592,,,,
5593,North America,United States,New York,Mohawk
5594,,,,
5595,North America,United States,New York,Mohawk
5596,,,,
5597,North America,United States,New York,Mohawk
5598,,,,
5599,North America,United States,New York,Mohawk
5600,,,,
5601,North America,United States,New York,Mohawk
5602,,,,
5603,North America,United States,New York,Mohawk
5604,,,,
5605,North America,United States,New York,Mohawk
5606,,,,
5607,North America,United States,New York,Mohawk
5608,,,,
5609,North America,United States,New York,Mohawk
5610,,,,
5611,North America,United States,New York,Mohawk
5612,,,,
5613,North America,United States,New York,Mohawk
5614,,,,
5615,North America,United States,New York,Mohawk
5616,,,,
5617,North America,United States,New York,Mohawk
5618,,,,
5619,North America,United States,New York,Mohawk
5620,,,,
5621,North America,United States,New York,Mohawk
5622,,,,
5623,North America,United States,New York,Mohawk
5624,,,,
5625,North America,United States,New York,Mohawk
5626,,,,
5627,North America,United States,New York,Mohawk
5628,,,,
5629,North America,United States,New York,Mohawk
5630,,,,
5631,North America,United States,New York,Mohawk
5632,,,,
5633,North America,United States,New York,Mohawk
5634,,,,
5635,North America,United States,New York,Mohawk
5636,,,,
5637,North America,United States,New York,Mohawk
5638,,,,
5639,North America,United States,New York,Mohawk
5640,,,,
5641,North America,United States,New York,Mohawk
5642,,,,
5643,North America,United States,New York,Mohawk
5644,,,,
5645,North America,United States,New York,Mohawk
5646,,,,
5647,North America,United States,New York,Mohawk
5648,,,,
5649,North America,United States,New York,Mohawk
5650,,,,
5651,North America,United States,New York,Mohawk
5652,,,,
5653,North America,United States,New York,Mohawk
5654,,,,
5655,North America,United States,New York,Mohawk
5656,,,,
5657,North America,United States,New York,Mohawk
5658,,,,
5659,North America,United States,New York,Mohawk
5660,,,,
5661,North America,United States,New York,Mohawk
5662,,,,
5663,North America,United States,New York,Mohawk
5664,,,,
5665,North America,United States,New York,Mohawk
5666,,,,
5667,North America,United States,New York,Mohawk
5668,,,,
5669,North America,United States,New York,Mohawk
5670,,,,
5671,North America,United States,New York,Mohawk
5672,,,,
5673,North America,United States,New York,Mohawk
5674,,,,
5675,North America,United States,New York,Mohawk
5676,,,,
5677,North America,United States,New York,Mohawk
5678,,,,
5679,North America,United States,New York,Mohawk
5680,,,,
5681,North America,United States,New York,Mohawk
5682,,,,
5683,North America,United States,New York,Mohawk
5684,,,,
5685,North America,United States,New York,Mohawk
5686,,,,
5687,North America,United States,New York,Mohawk
5688,,,,
5689,North America,United States,New York,Mohawk
5690,,,,
5691,North America,United States,New York,Mohawk
5692,,,,
5693,North America,United States,New York,Mohawk
5694,,,,
5695,North America,United States,New York,Mohawk
5696,,,,
5697,North America,United States,New York,Mohawk
5698,,,,
5699,North America,United States,New York,Mohawk
5700,,,,
5701,North America,United States,New York,Mohawk
5702,,,,
5703,North America,United States,New York,Mohawk
5704,,,,
5705,North America,United States,New York,Mohawk
5706,,,,
5707,North America,United States,New York,Mohawk
5708,,,,
5709,North America,United States,New York,Mohawk
5710,,,,
5711,North America,United States,New York,Mohawk
5712,,,,
5713,North America,United States,New York,Mohawk
5714,,,,
5715,North America,United States,New York,Mohawk
5716,,,,
5717,North America,United States,New York,Mohawk
5718,,,,
5719,North America,United States,New York,Mohawk
5720,,,,
5721,North America,United States,New York,Mohawk
5722,,,,
5723,North America,United States,New York,Mohawk
5724,,,,
5725,North America,United States,New York,Mohawk
5726,,,,
5727,North America,United States,New York,Mohawk
5728,,,,
5729,North America,United States,New York,Mohawk
5730,,,,
5731,North America,United States,New York,Mohawk
5732,,,,
5733,North America,United States,New York,Mohawk
5734,,,,
5735,North America,United States,New York,Mohawk
5736,,,,
5737,North America,United States,New York,Mohawk
5738,,,,
5739,North America,United States,New York,Mohawk
5740,,,,
5741,North America,United States,New York,Mohawk
5742,,,,
5743,North America,United States,New York,Mohawk
5744,,,,
5745,North America,United States,New York,Mohawk
5746,,,,
5747,North America,United States,New York,Mohawk
5748,,,,
5749,North America,United States,New York,Mohawk
5750,,,,
5751,North America,United States,New York,Mohawk
5752,,,,
5753,North America,United States,New York,Mohawk
5754,,,,
5755,North America,United States,New York,Mohawk
5756,,,,
5757,North America,United States,New York,Mohawk
5758,,,,
5759,North America,United States,New York,Mohawk
5760,,,,
5761,North America,United States,New York,Mohawk
5762,,,,
5763,North America,United States,New York,Mohawk
5764,,,,
5765,North America,United States,New York,Mohawk
5766,,,,
5767,North America,United States,New York,Mohawk
5768,,,,
5769,North America,United States,New York,Mohawk
5770,,,,
5771,North America,United States,New York,Mohawk
5772,,,,
5773,North America,United States,New York,Mohawk
5774,,,,
5775,North America,United States,New York,Mohawk
5776,,,,
5777,North America,United States,New York,Mohawk
5778,,,,
5779,North America,United States,New York,Mohawk
5780,,,,
5781,North America,United States,New York,Mohawk
5782,,,,
5783,North America,United States,New York,Mohawk
5784,,,,
5785,North America,United States,New York,Mohawk
5786,,,,
5787,North America,United States,New York,Mohawk
5788,,,,
5789,North America,United States,New York,Mohawk
5790,,,,
5791,North America,United States,New York,Mohawk
5792,,,,
5793,North America,United States,New York,Mohawk
5794,,,,
5795,North America,United States,New York,Mohawk
5796,,,,
5797,North America,United States,New York,Mohawk
5798,,,,
5799,North America,United States,New York,Mohawk
5800,,,,
5801,North America,United States,New York,Mohawk
5802,,,,
5803,North America,United States,New York,Mohawk
5804,,,,
5805,North America,United States,New York,Mohawk
5806,,,,
5807,North America,United States,New York,Mohawk
5808,,,,
5809,North America,United States,New York,Mohawk
5810,,,,
5811,North America,United States,New York,Mohawk
5812,,,,
5813,North America,United States,New York,Mohawk
5814,,,,
5815,North America,United States,New York,Mohawk
5816,,,,
5817,North America,United States,New York,Mohawk
5818,,,,
5819,North America,United States,New York,Mohawk
5820,,,,
5821,North America,United States,New York,Mohawk
5822,,,,
5823,North America,United States,New York,Mohawk
5824,,,,
5825,North America,United States,New York,Mohawk
5826,,,,
5827,North America,United States,New York,Mohawk
5828,,,,
5829,North America,United States,New York,Mohawk
5830,,,,
5831,North America,United States,New York,Mohawk
5832,,,,
5833,North America,United States,New York,Mohawk
5834,,,,
5835,North America,United States,New York,Mohawk
5836,,,,
5837,North America,United States,New York,Mohawk
5838,,,,
5839,North America,United States,New York,Mohawk
5840,,,,
5841,North America,United States,New York,Mohawk
5842,,,,
5843,North America,United States,New York,Mohawk
5844,,,,
5845,North America,United States,New York,Mohawk
5846,,,,
5847,North America,United States,New York,Mohawk
5848,,,,
5849,North America,United States,New York,Mohawk
5850,,,,
5851,North America,United States,New York,Mohawk
5852,,,,
5853,North America,United States,New York,Mohawk
5854,,,,
5855,North America,United States,New York,Mohawk
5856,,,,
5857,North America,United States,New York,Mohawk
5858,,,,
5859,North America,United States,New York,Mohawk
5860,,,,
5861,North America,United States,New York,Mohawk
5862,,,,
5863,North America,United States,New York,Mohawk
5864,,,,
5865,North America,United States,New York,Mohawk
5866,,,,
5867,North America,United States,New York,Mohawk
5868,,,,
5869,North America,United States,New York,Mohawk
5870,,,,
5871,North America,United States,New York,Mohawk
5872,,,,
5873,North America,United States,New York,Mohawk
5874,,,,
5875,North America,United States,New York,Mohawk
5876,,,,
5877,North America,United States,New York,Mohawk
5878,,,,
5879,North America,United States,New York,Mohawk
5880,,,,
5881,North America,United States,New York,Mohawk
5882,,,,
5883,North America,United States,New York,Mohawk
5884,,,,
5885,North America,United States,New York,Mohawk
5886,,,,
5887,North America,United States,New York,Mohawk
5888,,,,
5889,North America,United States,New York,Mohawk
5890,,,,
5891,North America,United States,New York,Mohawk
5892,,,,
5893,North America,United States,New York,Mohawk
5894,,,,
5895,North America,United States,New York,Mohawk
5896,,,,
5897,North America,United States,New York,Mohawk
5898,,,,
5899,North America,United States,New York,Mohawk
5900,,,,
5901,North America,United States,New York,Mohawk
5902,,,,
5903,North America,United States,New York,Mohawk
5904,,,,
5905,North America,United States,New York,Mohawk
5906,,,,
5907,North America,United States,New York,Mohawk
5908,,,,
5909,North America,United States,New York,Mohawk
5910,,,,
5911,North America,United States,New York,Mohawk
5912,,,,
5913,North America,United States,New York,Mohawk
5914,,,,
5915,North America,United States,New York,Mohawk
5916,,,,
5917,North America,United States,New York,Mohawk
5918,,,,
5919,North America,United States,New York,Mohawk
5920,,,,
5921,North America,United States,New York,Mohawk
5922,,,,
5923,North America,United States,New York,Mohawk
5924,,,,
5925,North America,United States,New York,Mohawk
5926,,,,
5927,North America,United States,New York,Mohawk
5928,,,,
5929,North America,United States,New York,Mohawk
5930,,,,
5931,North America,United States,New York,Mohawk
5932,,,,
5933,North America,United States,New York,Mohawk
5934,,,,
5935,North America,United States,New York,Mohawk
5936,,,,
5937,North America,United States,New York,Mohawk
5938,,,,
5939,North America,United States,New York,Mohawk
5940,,,,
5941,North America,United States,New York,Mohawk
5942,,,,
5943,North America,United States,New York,Mohawk
5944,,,,
5945,North America,United States,New York,Mohawk
5946,,,,
5947,North America,United States,New York,Mohawk
5948,,,,
5949,North America,United States,New York,Mohawk
5950,,,,
5951,North America,United States,New York,Mohawk
5952,,,,
5953,North America,United States,New York,Mohawk
5954,,,,
5955,North America,United States,New York,Mohawk
5956,,,,
5957,North America,United States,New York,Mohawk
5958,,,,
5959,North America,United States,New York,Mohawk
5960,,,,
5961,North America,United States,New York,Mohawk
5962,,,,
5963,North America,United States,New York,Mohawk
5964,,,,
5965,North America,United States,New York,Mohawk
5966,,,,
5967,North America,United States,New York,Mohawk
5968,,,,
5969,North America,United States,New York,Mohawk
5970,,,,
5971,North America,United States,New York,Mohawk
5972,,,,
5973,North America,United States,New York,Mohawk
5974,,,,
5975,North America,United States,New York,Mohawk
5976,,,,
5977,North America,United States,New York,Mohawk
5978,,,,
5979,North America,United States,New York,Mohawk
5980,,,,
5981,North America,United States,New York,Mohawk
5982,,,,
5983,North America,United States,New York,Mohawk
5984,,,,
5985,North America,United States,New York,Mohawk
5986,,,,
5987,North America,United States,New York,Mohawk
5988,,,,
5989,North America,United States,New York,Mohawk
5990,,,,
5991,North America,United States,New York,Mohawk
5992,,,,
5993,North America,United States,New York,Mohawk
5994,,,,
5995,North America,United States,New York,Mohawk
5996,,,,
5997,North America,United States,New York,Mohawk
5998,,,,
5999,North America,United States,New York,Mohawk
6000,,,,
6001,North America,United States,New York,Mohawk
6002,,,,
6003,North America,United States,New York,Mohawk
6004,,,,
6005,North America,United States,New York,Mohawk
6006,,,,
6007,North America,United States,New York,Mohawk
6008,,,,
6009,North America,United States,New York,Mohawk
6010,,,,
6011,North America,United States,New York,Mohawk
6012,,,,
6013,North America,United States,New York,Mohawk
6014,,,,
6015,North America,United States,New York,Mohawk
6016,,,,
6017,North America,United States,New York,Mohawk
6018,,,,
6019,North America,United States,New York,Mohawk
6020,,,,
6021,North America,United States,New York,Mohawk
6022,,,,
6023,North America,United States,New York,Mohawk
6024,,,,
6025,North America,United States,New York,Central Square
6026,,,,
6027,North America,Canada,Ontario,Toronto
6028,,,,
6029,North America,Canada,Ontario,Toronto
6030,,,,
6031,North America,Canada,Ontario,Toronto
6032,,,,
6033,North America,United States,Michigan,Harrison
6034,,,,
6035,North America,United States,Michigan,Harrison
6036,,,,
6037,North America,United States,Michigan,Harrison
6038,,,,
6039,North America,United States,Michigan,Harrison
6040,,,,
6041,North America,United States,Michigan,Harrison
6042,,,,
6043,North America,United States,Michigan,Harrison
6044,,,,
6045,North America,United States,Michigan,Harrison
6046,,,,
6047,North America,United States,Michigan,Harrison
6048,,,,
6049,North America,United States,Michigan,Harrison
6050,,,,
6051,North America,United States,Michigan,Harrison
6052,,,,
6053,North America,United States,Michigan,Harrison
6054,,,,
6055,North America,United States,Michigan,Harrison
6056,,,,
6057,North America,United States,Michigan,Harrison
6058,,,,
6059,North America,United States,Michigan,Harrison
6060,,,,
6061,North America,United States,Michigan,Harrison
6062,,,,
6063,North America,United States,Michigan,Harrison
6064,,,,
6065,North America,United States,Michigan,Harrison
6066,,,,
6067,North America,United States,Michigan,Harrison
6068,,,,
6069,North America,United States,Michigan,Harrison
6070,,,,
6071,North America,United States,Michigan,Harrison
6072,,,,
6073,North America,United States,Michigan,Harrison
6074,,,,
6075,North America,United States,Michigan,Harrison
6076,,,,
6077,North America,United States,Michigan,Harrison
6078,,,,
6079,North America,United States,Michigan,Harrison
6080,,,,
6081,North America,United States,Michigan,Harrison
6082,,,,
6083,North America,United States,Wyoming,Cody
6084,,,,
6085,North America,United States,Wyoming,Sheridan
6086,,,,
6087,North America,United States,Wyoming,Sheridan
6088,,,,
6089,North America,United States,Minnesota,Watertown
6090,,,,
6091,North America,United States,Minnesota,Watertown
6092,,,,
6093,North America,United States,Minnesota,Watertown
6094,,,,
6095,North America,United States,Minnesota,Watertown
6096,,,,
6097,North America,United States,Minnesota,Watertown
6098,,,,
6099,North America,United States,Minnesota,Watertown
6100,,,,
6101,North America,United States,Minnesota,Watertown
6102,,,,
6103,North America,United States,Minnesota,Watertown
6104,,,,
6105,North America,United States,Minnesota,Watertown
6106,,,,
6107,North America,United States,Minnesota,Watertown
6108,,,,
6109,North America,United States,Minnesota,Watertown
6110,,,,
6111,North America,United States,Minnesota,Watertown
6112,,,,
6113,North America,United States,Minnesota,Minneapolis
6114,,,,
6115,North America,United States,Minnesota,Minneapolis
6116,,,,
6117,North America,United States,Wisconsin,Athens
6118,,,,
6119,North America,United States,Wisconsin,Athens
6120,,,,
6121,North America,United States,Wisconsin,Athens
6122,,,,
6123,North America,United States,Wisconsin,Athens
6124,,,,
6125,North America,United States,Wisconsin,Athens
6126,,,,
6127,North America,United States,Wisconsin,Athens
6128,,,,
6129,North America,United States,Wisconsin,Athens
6130,,,,
6131,North America,United States,Wisconsin,Athens
6132,,,,
6133,North America,United States,Wisconsin,Athens
6134,,,,
6135,North America,United States,Wisconsin,Athens
6136,,,,
6137,North America,United States,Wisconsin,Athens
6138,,,,
6139,North America,United States,Wisconsin,Athens
6140,,,,
6141,North America,United States,Wisconsin,Athens
6142,,,,
6143,North America,United States,Wisconsin,Athens
6144,,,,
6145,North America,United States,Wisconsin,Athens
6146,,,,
6147,North America,United States,Wisconsin,Athens
6148,,,,
6149,North America,United States,Wisconsin,Athens
6150,,,,
6151,North America,United States,Montana,Absarokee
6152,,,,
6153,North America,United States,Montana,Absarokee
6154,,,,
6155,North America,United States,Montana,Laurel
6156,,,,
6157,North America,United States,Montana,Four Corners
6158,,,,
6159,North America,United States,Montana,Billings
6160,,,,
6161,Europe,France,Limousin,Ahun
6162,,,,
6163,Europe,France,Limousin,Ahun
6164,,,,
6165,North America,United States,Minnesota,Pierz
6166,,,,
6167,Europe,France,Limousin,Ahun
6168,,,,
6169,North America,United States,Montana,Butte
6170,,,,
6171,North America,United States,Montana,Butte
6172,,,,
6173,North America,United States,Montana,Butte
6174,,,,
6175,Europe,France,Limousin,Ahun
6176,,,,
6177,North America,United States,Montana,Philipsburg
6178,,,,
6179,North America,United States,Montana,Deer Lodge
6180,,,,
6181,North America,United States,Montana,Deer Lodge
6182,,,,
6183,North America,United States,Montana,Deer Lodge
6184,,,,
6185,North America,United States,Montana,Helena West Side
6186,,,,
6187,North America,United States,Montana,Helena West Side
6188,,,,
6189,North America,United States,Montana,Helena West Side
6190,,,,
6191,North America,United States,Montana,Helena West Side
6192,,,,
6193,North America,United States,Montana,Helena West Side
6194,,,,
6195,North America,United States,Montana,Helena West Side
6196,,,,
6197,North America,United States,Montana,Helena West Side
6198,,,,
6199,North America,United States,Montana,Helena West Side
6200,,,,
6201,North America,United States,Montana,Helena West Side
6202,,,,
6203,North America,United States,Montana,Helena West Side
6204,,,,
6205,North America,United States,Montana,Missoula
6206,,,,
6207,North America,United States,Montana,Missoula
6208,,,,
6209,North America,United States,Washington,Quincy
6210,,,,
6211,North America,United States,Montana,Stanford
6212,,,,
6213,North America,United States,Montana,Stanford
6214,,,,
6215,North America,United States,Montana,Stanford
6216,,,,
6217,North America,United States,Montana,Stanford
6218,,,,
6219,North America,United States,Montana,Stanford
6220,,,,
6221,North America,United States,Montana,Stanford
6222,,,,
6223,North America,United States,Montana,Stanford
6224,,,,
6225,North America,United States,Montana,Stanford
6226,,,,
6227,North America,United States,Montana,Stanford
6228,,,,
6229,North America,United States,Montana,Stanford
6230,,,,
6231,North America,United States,Montana,Stanford
6232,,,,
6233,North America,United States,Montana,Stanford
6234,,,,
6235,North America,United States,Montana,Stanford
6236,,,,
6237,North America,United States,Montana,Stanford
6238,,,,
6239,North America,United States,Montana,Stanford
6240,,,,
6241,North America,United States,Montana,Stanford
6242,,,,
6243,North America,United States,Montana,Stanford
6244,,,,
6245,North America,United States,Montana,Stanford
6246,,,,
6247,North America,United States,Montana,Stanford
6248,,,,
6249,North America,United States,Montana,Stanford
6250,,,,
6251,North America,United States,Montana,Stanford
6252,,,,
6253,North America,United States,Montana,Stanford
6254,,,,
6255,North America,United States,Montana,Stanford
6256,,,,
6257,North America,United States,Montana,Stanford
6258,,,,
6259,North America,United States,Montana,Stanford
6260,,,,
6261,North America,United States,Montana,Stanford
6262,,,,
6263,North America,United States,Montana,Stanford
6264,,,,
6265,North America,United States,Montana,Stanford
6266,,,,
6267,North America,United States,Montana,Stanford
6268,,,,
6269,North America,United States,Montana,Stanford
6270,,,,
6271,North America,United States,Montana,Stanford
6272,,,,
6273,North America,United States,Montana,Stanford
6274,,,,
6275,North America,United States,Montana,Lewistown
6276,,,,
6277,North America,United States,Washington,Tacoma
6278,,,,
6279,North America,United States,Montana,Malmstrom Air Force Base
6280,,,,
6281,North America,United States,Montana,Malmstrom Air Force Base
6282,,,,
6283,North America,United States,Montana,Malmstrom Air Force Base
6284,,,,
6285,North America,United States,Montana,Great Falls
6286,,,,
6287,North America,United States,Montana,Great Falls
6288,,,,
6289,North America,United States,Montana,Great Falls
6290,,,,
6291,North America,United States,Montana,Great Falls
6292,,,,
6293,North America,United States,Montana,Lewistown
6294,,,,
6295,North America,United States,Montana,Great Falls
6296,,,,
6297,North America,United States,Montana,Great Falls
6298,,,,
6299,North America,United States,Montana,Great Falls
6300,,,,
6301,North America,United States,Montana,Great Falls
6302,,,,
6303,North America,United States,Montana,Great Falls
6304,,,,
6305,North America,United States,Montana,Great Falls
6306,,,,
6307,North America,United States,Montana,Great Falls
6308,,,,
6309,North America,United States,Montana,Great Falls
6310,,,,
6311,North America,United States,Montana,Great Falls
6312,,,,
6313,North America,United States,Montana,Great Falls
6314,,,,
6315,North America,United States,Montana,Great Falls
6316,,,,
6317,North America,United States,Montana,Great Falls
6318,,,,
6319,North America,United States,Montana,Great Falls
6320,,,,
6321,North America,United States,Montana,Great Falls
6322,,,,
6323,North America,United States,Montana,Great Falls
6324,,,,
6325,North America,United States,Montana,Great Falls
6326,,,,
6327,North America,United States,Montana,Great Falls
6328,,,,
6329,North America,United States,Montana,Great Falls
6330,,,,
6331,North America,United States,Montana,Great Falls
6332,,,,
6333,North America,United States,Montana,Great Falls
6334,,,,
6335,North America,United States,Montana,Great Falls
6336,,,,
6337,North America,United States,Montana,Great Falls
6338,,,,
6339,North America,United States,Montana,Great Falls
6340,,,,
6341,North America,United States,Montana,Great Falls
6342,,,,
6343,North America,United States,Montana,Great Falls
6344,,,,
6345,North America,United States,Montana,Great Falls
6346,,,,
6347,North America,United States,Montana,Great Falls
6348,,,,
6349,North America,United States,Montana,Great Falls
6350,,,,
6351,North America,United States,Montana,Great Falls
6352,,,,
6353,North America,United States,Montana,Great Falls
6354,,,,
6355,North America,United States,Montana,Great Falls
6356,,,,
6357,North America,United States,Montana,Great Falls
6358,,,,
6359,North America,United States,Montana,Great Falls
6360,,,,
6361,North America,United States,Montana,Great Falls
6362,,,,
6363,North America,United States,Montana,Great Falls
6364,,,,
6365,North America,United States,Montana,Great Falls
6366,,,,
6367,North America,United States,Montana,Great Falls
6368,,,,
6369,North America,United States,Montana,Great Falls
6370,,,,
6371,North America,United States,Montana,Great Falls
6372,,,,
6373,North America,United States,Montana,Lewistown
6374,,,,
