lat,lon,name,admin1,admin2,cc,Country,Continent
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.01146,-75.00404,Mohawk,New York,Herkimer County,US,United States,North America
,,,,,,,
43.28674,-76.14604,Central Square,New York,Oswego County,US,United States,North America
,,,,,,,
43.70011,-79.4163,Toronto,Ontario,,CA,Canada,North America
,,,,,,,
43.70011,-79.4163,Toronto,Ontario,,CA,Canada,North America
,,,,,,,
43.70011,-79.4163,Toronto,Ontario,,CA,Canada,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.01919,-84.79947,Harrison,Michigan,Clare County,US,United States,North America
,,,,,,,
44.52634,-109.05653,Cody,Wyoming,Park County,US,United States,North America
,,,,,,,
44.79719,-106.95618,Sheridan,Wyoming,Sheridan County,US,United States,North America
,,,,,,,
44.79719,-106.95618,Sheridan,Wyoming,Sheridan County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.96357,-93.84719,Watertown,Minnesota,Carver County,US,United States,North America
,,,,,,,
44.97997,-93.26384,Minneapolis,Minnesota,Hennepin County,US,United States,North America
,,,,,,,
44.97997,-93.26384,Minneapolis,Minnesota,Hennepin County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.03302,-90.07402,Athens,Wisconsin,Marathon County,US,United States,North America
,,,,,,,
45.5205,-109.44294,Absarokee,Montana,Stillwater County,US,United States,North America
,,,,,,,
45.5205,-109.44294,Absarokee,Montana,Stillwater County,US,United States,North America
,,,,,,,
45.66912,-108.77153,Laurel,Montana,Yellowstone County,US,United States,North America
,,,,,,,
45.62965,-111.18606,Four Corners,Montana,Gallatin County,US,United States,North America
,,,,,,,
45.78329,-108.50069,Billings,Montana,Yellowstone County,US,United States,North America
,,,,,,,
46.08594,2.04479,Ahun,Limousin,Departement de la Creuse,FR,France,Europe
,,,,,,,
46.08594,2.04479,Ahun,Limousin,Departement de la Creuse,FR,France,Europe
,,,,,,,
45.98163,-94.10471,Pierz,Minnesota,Morrison County,US,United States,North America
,,,,,,,
46.08594,2.04479,Ahun,Limousin,Departement de la Creuse,FR,France,Europe
,,,,,,,
46.00382,-112.53474,Butte,Montana,Silver Bow County,US,United States,North America
,,,,,,,
46.00382,-112.53474,Butte,Montana,Silver Bow County,US,United States,North America
,,,,,,,
46.00382,-112.53474,Butte,Montana,Silver Bow County,US,United States,North America
,,,,,,,
46.08594,2.04479,Ahun,Limousin,Departement de la Creuse,FR,France,Europe
,,,,,,,
46.33215,-113.29423,Philipsburg,Montana,Granite County,US,United States,North America
,,,,,,,
46.39576,-112.73004,Deer Lodge,Montana,Powell County,US,United States,North America
,,,,,,,
46.39576,-112.73004,Deer Lodge,Montana,Powell County,US,United States,North America
,,,,,,,
46.39576,-112.73004,Deer Lodge,Montana,Powell County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.59672,-112.11304,Helena West Side,Montana,Lewis and Clark County,US,United States,North America
,,,,,,,
46.87215,-113.994,Missoula,Montana,Missoula County,US,United States,North America
,,,,,,,
46.87215,-113.994,Missoula,Montana,Missoula County,US,United States,North America
,,,,,,,
47.2343,-119.85255,Quincy,Washington,Grant County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.15358,-110.21826,Stanford,Montana,Judith Basin County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.25288,-122.44429,Tacoma,Washington,Pierce County,US,United States,North America
,,,,,,,
47.50549,-111.18302,Malmstrom Air Force Base,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50549,-111.18302,Malmstrom Air Force Base,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50549,-111.18302,Malmstrom Air Force Base,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.06247,-109.42824,Lewistown,Montana,Fergus County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.50024,-111.30081,Great Falls,Montana,Cascade County,US,United States,North America
,,,,,,,
47.65966,-117.42908,Spokane,Washington,Spokane County,US,United States,North America
,,,,,,,
47.65966,-117.42908,Spokane,Washington,Spokane County,US,United States,North America
,,,,,,,
47.65966,-117.42908,Spokane,Washington,Spokane County,US,United States,North America
,,,,,,,
47.75045,-90.33427,Grand Marais,Minnesota,Cook County,US,United States,North America
,,,,,,,
47.75045,-90.33427,Grand Marais,Minnesota,Cook County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.19579,-114.31291,Kalispell,Montana,Flathead County,US,United States,North America
,,,,,,,
48.38829,-115.556,Libby,Montana,Lincoln County,US,United States,North America
,,,,,,,
48.54608,-113.01425,South Browning,Montana,Glacier County,US,United States,North America
,,,,,,,
48.54608,-113.01425,South Browning,Montana,Glacier County,US,United States,North America
,,,,,,,
48.54608,-113.01425,South Browning,Montana,Glacier County,US,United States,North America
,,,,,,,
48.41108,-114.33763,Whitefish,Montana,Flathead County,US,United States,North America
,,,,,,,
48.41108,-114.33763,Whitefish,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
48.37246,-114.18152,Columbia Falls,Montana,Flathead County,US,United States,North America
,,,,,,,
