ObjGeographyID,ObjectID,GeoCode,PrimaryDisplay,Continent,SubContinent,Country,Region,State,City,County,SubRegion,River,Locus,Locale,Excavation,Latitude,Longitude,GeoNames,SysTimeStamp 
38881,56527,Place made,1,North America,,United States,,New York,New York,,,,,,,40.71427,-74.00597,http://www.geonames.org/5128581/new-york-city.html,AAAAADpPbjE=
38882,56528,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbjI=
38883,56529,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbjM=
38884,56530,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbjQ=
38885,56531,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbjU=
38886,56532,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbjY=
38887,56533,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbjc=
38888,56534,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbjg=
38889,56535,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbjk=
38890,56536,Place made,1,North America,,United States,,New Jersey,Mendham,,,,,Pitney Farm,,40.77593,-74.60071,http://www.geonames.org/5101073/mendham.html,AAAAADpPbjo=
38893,56538,Place made,1,North America,,United States,,New Jersey,Mendham,,,,,Pitney Farm,,40.77593,-74.60071,http://www.geonames.org/5101073/mendham.html,AAAAADpPbjw=
38894,56539,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbj0=
38895,56540,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbj4=
38896,56541,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbj8=
38897,56542,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkA=
38898,56543,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkE=
38899,56544,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkI=
38900,56545,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkM=
38901,56546,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkQ=
38906,56549,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbkc=
38907,56550,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkg=
38908,56551,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkk=
38909,56552,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbko=
38910,56553,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbks=
38912,56554,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbkw=
38913,56555,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbk0=
38914,56556,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbk4=
38915,56557,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbk8=
38916,56558,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPblA=
38917,56559,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPblE=
38918,56560,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPblI=
38919,56561,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPblM=
38920,56562,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPblQ=
38921,56563,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPblU=
38922,56564,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPblY=
38923,56565,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPblc=
38924,56566,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPblg=
38925,56567,Place made,1,North America,,United States,,New Jersey,Mendham,,,,,Piteny Farm,,40.77593,-74.60071,http://www.geonames.org/5101073/mendham.html,AAAAADpPblk=
38926,56568,Place made,1,North America,,United States,,New Jersey,Mendham,,,,,Pitney Farm,,40.77593,-74.60071,http://www.geonames.org/5101073/mendham.html,AAAAADpPblo=
38927,56569,Place made,1,North America,,United States,,New York,Rhinebeck,,,,,,,41.92676,-73.91264,http://www.geonames.org/5133742/rhinebeck.html,AAAAADpPbls=
38928,56570,Place made,1,North America,,United States,,New York,Rhinebeck,,,,,,,41.92676,-73.91264,http://www.geonames.org/5133742/rhinebeck.html,AAAAADpPblw=
38929,56571,Place made,1,North America,,United States,,California,,,,,,,,37.25022,-119.75126,http://www.geonames.org/5332921/california.html,AAAAADpPbl0=
38930,56572,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbl4=
38931,56573,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbl8=
38932,56574,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmA=
38933,56575,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmE=
38934,56576,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmI=
38935,56577,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmM=
38938,56580,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbmY=
38940,56582,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmg=
38941,56583,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbmk=
38942,56584,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbmo=
38943,56585,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbms=
38944,56586,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbmw=
38945,56587,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbm0=
38946,56588,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbm4=
38947,56589,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbm8=
38948,56590,Place made,1,North America,,United States,,New York,New York,,,,,,,40.71427,-74.00597,www.geonames.org/5128581/new-york-city.html,AAAAADpPbnA=
38949,56591,Place made,1,North America,,United States,,,,,,,,,,40.71427,-74.00597,www.geonames.org/5128581/new-york-city.html,AAAAADpPbnE=
38950,56592,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbnI=
38951,56593,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbnM=
38952,56594,Place made,1,North America,,United States,,New Hampshire,,,,,,,,43.66702,-71.4998,http://www.geonames.org/5090174/new-hampshire.html,AAAAADpPbnQ=
38953,56595,Place made,1,North America,,United States,,,,,,,,,,43.66702,-71.4998,http://www.geonames.org/5090174/new-hampshire.html,AAAAADpPbnU=
38954,56596,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPbnY=
38955,56597,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbnc=
38956,56598,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbng=
38957,56599,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbnk=
38958,56600,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbno=
38959,56601,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbns=
38961,56602,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbnw=
38962,56603,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbn0=
38963,56604,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbn4=
38964,56605,Place made,1,North America,,United States,,New Mexico,Santa Fe,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPbn8=
38965,56606,Place made,1,North America,,United States,,New York,,,,,,,,43.00035,-75.4999,http://www.geonames.org/5128638/new-york.html,AAAAADpPboA=
38970,56611,Place made,1,North America,,United States,,,,,,,,,,35.68698,-105.9378,http://www.geonames.org/5490263/santa-fe.html,AAAAADpPboU=
38971,56612,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPboY=
38972,56613,Place made,1,North America,,United States,,Massachusetts,Rockport,,,,,,,42.65565,-70.62032,http://www.geonames.org/4948936/rockport.html,AAAAADpPboc=
38973,56614,Place made,1,North America,,United States,,Massachusetts,Rockport,,,,,,,42.65565,-70.62032,http://www.geonames.org/4948936/rockport.html,AAAAADpPbog=
38974,56615,Place made,1,North America,,United States,,Massachusetts,Rockport,,,,,,,42.65565,-70.62032,http://www.geonames.org/4948936/rockport.html,AAAAADpPbok=
38975,56616,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPboo=
38977,56618,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbow=
38978,56619,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbo0=
38979,56620,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbo4=
38984,56625,Place made,1,North America,,United States,,New York,Lyme,,,,,,,43.80951,-72.15592,http://www.geonames.org/5089108/lyme.html,AAAAADpPbpM=
38985,56626,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpQ=
38986,56627,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpU=
38987,56628,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpY=
38988,56629,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpc=
38989,56630,Place made,1,North America,,United States,,New York,New York,,,,,,,40.71427,-74.00597,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpg=
38990,56631,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpk=
38991,56632,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpo=
38992,56633,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbps=
38994,56634,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbpw=
38995,56635,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbp0=
38996,56636,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbp4=
38997,56637,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbp8=
38998,56638,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqA=
38999,56639,Place made,1,North America,,United States,,California,Los Angeles,,,,,,,34.05223,-118.24368,http://www.geonames.org/5368361/los-angeles.html,AAAAADpPbqE=
39000,56640,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqI=
39001,56641,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqM=
39002,56642,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqQ=
39003,56643,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqU=
39004,56644,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqY=
39005,56645,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqc=
39006,56646,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqg=
39007,56647,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqk=
39009,56648,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqo=
39010,56649,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbqs=
39011,56650,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbqw=
39012,56651,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbq0=
39013,56652,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbq4=
39020,56655,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrE=
39019,56656,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrI=
39018,56657,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrM=
39017,56658,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrQ=
39016,56659,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbrU=
39022,56660,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrY=
39023,56661,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrc=
39024,56662,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrg=
39025,56663,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrk=
39026,56664,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbro=
39027,56665,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrs=
39028,56666,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbrw=
39029,56667,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbr0=
39030,56668,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbr4=
39031,56669,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbr8=
39032,56670,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbsA=
39033,56671,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbsE=
39034,56672,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbsI=
39035,56673,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbsM=
39036,56674,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbsQ=
39041,56675,Place made,1,North America,,United States,,,,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbsU=
39042,56676,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbsY=
39043,56677,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbsc=
39046,56678,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbsg=
39047,56679,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbsk=
39048,56680,Place made,1,North America,,United States,,California,Hollywood,,,,,Russell Avenue,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbso=
39049,56681,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbss=
39050,56682,Place made,1,North America,,United States,,California,Hollywood,,,,,,,34.09834,-118.32674,http://www.geonames.org/5357527/hollywood.html,AAAAADpPbsw=
39051,56683,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbs0=
39052,56684,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbs4=
39053,56685,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbs8=
39054,56686,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtA=
39055,56687,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtE=
39057,56688,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtI=
39056,56689,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtM=
39058,56690,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbtQ=
39059,56691,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbtU=
39060,56692,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtY=
39061,56693,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbtc=
39062,56694,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbtg=
39065,56697,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbts=
39067,56698,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbtw=
39066,56699,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbt0=
39076,56708,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbuY=
39077,56709,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbuc=
39079,56711,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbuk=
39083,56713,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbus=
39084,56714,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbuw=
39085,56715,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbu0=
39086,56716,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbu4=
39106,56717,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbu8=
39087,56718,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbvA=
39088,56719,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbvE=
39092,56720,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvI=
39091,56721,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbvM=
39095,56722,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvQ=
39097,56723,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvU=
39098,56724,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvY=
39099,56725,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbvc=
39103,56726,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbvg=
39105,56727,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvk=
39104,56728,Place made,1,North America,,United States,,California,Sausalito,,,,,,,37.85909,-122.48525,http://www.geonames.org/5393611/sausalito.html,AAAAADpPbvo=
39107,56729,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbvs=
39108,56730,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbvw=
39109,56731,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbv0=
39110,56732,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbv4=
39111,56733,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbv8=
39116,56738,Place made,1,North America,,United States,,California,San Francisco,,,,,2982 Clay Street,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbwU=
39117,56739,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbwY=
39118,56740,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbwc=
39119,56741,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbwg=
39129,56749,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbxA=
39131,56750,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxE=
39134,56751,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxI=
39136,56753,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxQ=
39137,56754,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxU=
39139,56755,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxY=
39140,56756,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPbxc=
39141,56757,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbxg=
39158,56767,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbyI=
39159,56768,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbyM=
39160,56769,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbyQ=
