ObjGeographyID,ObjectID,GeoCode,PrimaryDisplay,Continent,SubContinent,Country,Region,State,City,County,SubRegion,River,Locus,Locale,Excavation,Latitude,Longitude,GeoNames,SysTimeStamp,lat,lon,name,admin1,admin2,cc
45671,55908,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbH0=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41112,55921,Place made,1,Asia,,India,,,,,,,,,,22,79,http://www.geonames.org/1269750/republic-of-india.html,AAAAADpPbII=,22.05697,78.93958,Chhindwara,Madhya Pradesh,Chhindwara,IN
,,,,,,,,,,,,,,,,,,,,,,,,,
39851,55925,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPbIY=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40117,55926,Place made,1,North America,,United States,,Arkansas,Heber Springs,,,,,,,35.49147,-92.03126,http://www.geonames.org/4114225/heber-springs.html,AAAAADpPbIc=,35.49147,-92.03126,Heber Springs,Arkansas,Cleburne County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40119,55927,Place made,1,North America,,United States,,Arkansas,Heber Springs,,,,,,,35.49147,-92.03126,http://www.geonames.org/4114225/heber-springs.html,AAAAADpPbIg=,35.49147,-92.03126,Heber Springs,Arkansas,Cleburne County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40120,55928,Place made,1,North America,,United States,,Arkansas,Heber Springs,,,,,,,35.49147,-92.03126,http://www.geonames.org/4114225/heber-springs.html,AAAAADpPbIk=,35.49147,-92.03126,Heber Springs,Arkansas,Cleburne County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40427,55937,Place made,1,North America,,United States,,New Jersey,,,,,,,,40.16706,-74.49987,http://www.geonames.org/5101760/new-jersey.html,AAAAADpPbJA=,40.18261,-74.52932,Shrewsbury,New Jersey,Monmouth County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41019,55939,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,www.geonames.org/6252001/united-states.html,AAAAADpPbJI=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40402,55945,Place made,1,North America,,United States,,Massachusetts,Boston,,,,,Published by Doll & Richards,,42.35843,-71.05977,http://www.geonames.org/4930956/boston.html,AAAAADpPbJU=,42.35843,-71.05977,Boston,Massachusetts,Suffolk County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
40140,55952,Place made,1,Africa,,Federal Democratic Republic of Ethiopia,,,,,,,,,,9,39.5,http://www.geonames.org/337996/federal-democratic-republic-of-ethiopia.html,AAAAADpPbJs=,8.9,39.91667,Metahara,Oromiya,,ET
,,,,,,,,,,,,,,,,,,,,,,,,,
41395,55964,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbJw=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41396,56071,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbJ0=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41397,56072,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbJ4=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41399,56073,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbJ8=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41400,56074,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKA=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41401,56075,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKE=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41402,56076,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKI=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41403,56077,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKM=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41404,56078,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKQ=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41405,56079,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKU=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41406,56080,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKY=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41407,56081,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKc=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41408,56082,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKg=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41409,56083,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKk=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41410,56084,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKo=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41411,56085,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKs=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41412,56086,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbKw=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41413,56087,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbK0=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41414,56088,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbK4=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41415,56089,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbK8=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41416,56090,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLA=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41417,56091,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLE=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41418,56092,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLI=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41419,56093,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLM=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41420,56094,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLQ=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41421,56095,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLU=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41422,56096,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLY=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41423,56097,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLc=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41424,56098,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLg=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41425,56099,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLk=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41426,56100,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLo=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41427,56101,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLs=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41428,56102,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbLw=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41429,56103,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbL0=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41430,56104,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbL4=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41431,56105,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbL8=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41432,56106,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMA=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41433,56107,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbME=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41434,56108,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMI=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41435,56109,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMM=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41436,56110,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMQ=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41437,56111,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMU=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41438,56112,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMY=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41439,56113,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMc=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41440,56114,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMg=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41441,56115,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMk=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41442,56116,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMo=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41443,56117,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMs=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41444,56118,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbMw=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41398,56119,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbM0=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41445,56120,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbM4=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41446,56121,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbM8=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41447,56122,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNA=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41448,56123,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNE=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41449,56124,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNI=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41450,56125,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNM=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41451,56126,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNQ=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41452,56127,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNU=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41453,56128,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNY=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41454,56129,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNc=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41455,56130,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNg=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41456,56131,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNk=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41457,56132,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNo=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41458,56133,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNs=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41459,56134,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbNw=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41460,56135,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbN0=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41461,56136,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbN4=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41462,56137,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbN8=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41463,56138,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOA=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41464,56139,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOE=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41465,56140,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOI=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41466,56141,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOM=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41467,56142,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOQ=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41469,56143,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOU=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41471,56144,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOY=,40.78343,-73.96625,Manhattan,New York,New York County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
41473,56145,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,40.78343,-73.96625,www.geonames.org/5125771/manhattan.html,AAAAADpPbOc=,40.78343,-73.96625,Manhattan,New York,New York County,US
